day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
01,11.5,676,0,258.075622558594,583.204345703125,325.128723144531,481.921718619984,481.921718619984,90.0634256592095,8111.42064147196,18.6883931932166,325779.081787109,325779.081787109,507.061,517.582,524.184,530.337
01,12.0,676,0,266.575408935547,611.611511230469,345.036102294922,495.505210786176,495.505210786176,101.754084685641,10353.8937502127,20.5354217212362,334961.522491455,334961.522491455,483.302,546.939,554.051,560.562
01,12.5,676,0,270.557525634766,622.300964355469,351.743438720703,500.45119119678,500.45119119678,110.433442790412,12195.5452865432,22.0667758880384,338305.005249023,338305.005249023,420.475,560.585,568.145,574.643
01,13.0,676,0,270.116485595703,615.127258300781,345.010772705078,483.403286815395,483.403286815395,109.921122527483,12082.6531777019,22.7390101651212,326780.621887207,326780.621887207,416.723,555.495,565.632,572.729
01,13.5,676,0,265.241638183594,590.531127929688,325.289489746094,479.502070139146,479.502070139146,102.597393179742,10526.2250872785,21.396652813192,324143.399414062,324143.399414062,406.849,540.772,549.053,555.432
01,14.0,676,0,255.818466186523,549.543701171875,293.725234985352,465.574188390427,465.574188390427,92.6643882612891,8586.68885183894,19.9032486276025,314728.151351929,314728.151351929,493.044,510.179,516.329,522.242
01,14.5,676,0,241.64421081543,504.275909423828,262.631698608398,427.443276602841,427.443276602841,80.8164382222892,6531.2966869371,18.9069386854293,288951.654983521,288951.654983521,453.962,463.32,468.881,474.04
01,15.0,676,0,222.4560546875,445.134063720703,222.678009033203,376.781809789895,376.781809789895,64.8760075321346,4208.89635330959,17.2184553092708,254704.503417969,254704.503417969,395.986,403.892,409.015,414.517
01,15.5,676,0,197.970016479492,373.742584228516,175.772567749023,313.491185792099,313.491185792099,50.2242061803097,2522.47088644226,16.0209308767033,211920.041595459,211920.041595459,327.123,334.156,339.092,344.742
02,11.5,676,0,258.439208984375,584.512390136719,326.073181152344,483.629339680869,483.629339680869,90.2045053697781,8136.85278900633,18.6515783821761,326933.433624268,326933.433624268,508.914,518.872,525.458,531.629
02,12.0,676,0,266.935333251953,612.940368652344,346.005035400391,509.608892406938,509.608892406938,98.886720994069,9778.58358895885,19.4044339624877,344495.61126709,344495.61126709,539.017,549.156,555.73,562.302
02,12.5,676,0,270.915618896484,623.633483886719,352.717864990234,516.070057750454,516.070057750454,108.281849752843,11724.9589858973,20.9820058588252,348863.359039307,348863.359039307,551.977,563.874,569.839,575.969
02,13.0,676,0,270.474792480469,616.44677734375,345.971984863281,515.221674450756,515.221674450756,107.504884819556,11557.3002600659,20.86575354854,348289.851928711,348289.851928711,551.396,562.302,568.134,574.41
02,13.5,676,0,265.602172851562,591.820983886719,326.218811035156,504.552646659535,504.552646659535,98.9500680075009,9791.11595868906,19.6114456365682,341077.589141846,341077.589141846,535.75,545.283,550.944,556.947
02,14.0,676,0,256.182952880859,550.787109375,294.604156494141,474.245448456713,474.245448456713,91.2311013805231,8323.11385910328,19.2371063712697,320589.923156738,320589.923156738,503.581,512.169,517.935,523.573
02,14.5,676,0,242.013870239258,505.516906738281,263.503036499023,430.552982668905,430.552982668905,80.5464140074657,6487.72480946206,18.7076660131759,291053.81628418,291053.81628418,456.563,464.609,470.067,475.244
02,15.0,676,0,222.831314086914,446.312377929688,223.481063842773,378.178574533858,378.178574533858,65.001272851521,4225.16547231788,17.1879839918593,255648.716384888,255648.716384888,397.216,404.891,410.122,415.668
02,15.5,676,0,198.350479125977,374.836456298828,176.485977172852,314.411060220391,314.411060220391,50.4595969255319,2546.17092188714,16.0489255340323,212541.876708984,212541.876708984,328.127,335.174,340.117,345.782
03,11.5,676,0,258.831420898438,585.928771972656,327.097351074219,471.548629489876,471.548629489876,93.4579255316522,8734.38384467985,19.8193610768746,318766.873535156,318766.873535156,448.122,518.147,526.077,532.507
03,12.0,676,0,267.323455810547,614.378967285156,347.055511474609,490.962338329067,490.962338329067,103.126870838051,10635.1514888481,21.0050471873325,331890.540710449,331890.540710449,414.213,548.269,556.376,563.144
03,12.5,676,0,271.301696777344,625.075988769531,353.774291992188,489.53741671771,489.53741671771,111.612129981837,12457.2675590825,22.7995095308921,330927.293701172,330927.293701172,419.213,560.951,570.512,577.336
03,13.0,676,0,270.861114501953,617.875244140625,347.014129638672,485.504281760673,485.504281760673,110.54107389957,12219.3290188702,22.7683005181117,328200.894470215,328200.894470215,418.305,558.79,568.474,575.341
03,13.5,676,0,265.990966796875,593.217529296875,327.2265625,495.407593360314,495.407593360314,102.069475211055,10418.1777698602,20.6031309529846,334895.533111572,334895.533111572,521.546,546.103,552.153,558.342
03,14.0,676,0,256.576202392578,552.133666992188,295.557464599609,474.160073906712,474.160073906712,91.8971173169525,8445.08017116574,19.3810323504869,320532.209960938,320532.209960938,504.445,513.303,519.054,524.871
03,14.5,676,0,242.41291809082,506.861785888672,264.448867797852,431.564131494105,431.564131494105,80.9343796286307,6550.37380587131,18.7537317683076,291737.352890015,291737.352890015,457.869,465.917,471.353,476.55
03,15.0,676,0,223.236740112305,437.266418457031,214.029678344727,372.133474406406,372.133474406406,66.2192352215897,4384.98711333223,17.7944849834368,251562.22869873,251562.22869873,374.994,404.747,410.325,415.994
03,15.5,676,0,198.76188659668,376.023132324219,177.261245727539,315.409138877011,315.409138877011,50.715628804606,2572.07500504658,16.0793149447651,213216.577880859,213216.577880859,329.216,336.289,341.227,346.911
04,11.5,676,0,259.251831054688,587.452331542969,328.200500488281,486.188441801353,486.188441801353,90.9043267189918,8263.5966162332,18.69734426063,328663.386657715,328663.386657715,511.76,521.738,528.312,534.463
04,12.0,676,0,267.739349365234,615.926147460938,348.186798095703,512.223718135315,512.223718135315,99.6261271034806,9925.36520163887,19.4497294006917,346263.233459473,346263.233459473,541.898,552.077,558.636,565.24
04,12.5,676,0,271.715301513672,626.627197265625,354.911895751953,518.668067796696,518.668067796696,109.081084560906,11898.6830089836,21.031000621319,350619.613830566,350619.613830566,554.933,566.853,572.793,578.945
04,13.0,676,0,271.274963378906,619.411315917969,348.136352539062,517.820232820229,517.820232820229,108.30003061437,11728.8966310735,20.914600038807,350046.477386475,350046.477386475,554.358,565.263,571.084,577.354
04,13.5,676,0,266.407592773438,594.719482421875,328.311889648438,507.149694408891,507.149694408891,99.6947634385719,9939.0458570728,19.657857342253,342833.19342041,342833.19342041,538.679,548.203,553.864,559.844
04,14.0,676,0,256.997741699219,553.582214355469,296.58447265625,476.766552219729,476.766552219729,91.9480862434362,8454.45056383038,19.2857669682037,322294.189300537,322294.189300537,506.413,514.988,520.797,526.387
04,14.5,676,0,242.840927124023,508.309509277344,265.46858215332,432.957741031985,432.957741031985,81.2235106385617,6597.25868045254,18.7601474557216,292679.432937622,292679.432937622,459.275,467.326,472.765,477.956
04,15.0,676,0,223.671890258789,448.965667724609,225.29377746582,380.957080570198,380.957080570198,65.4440178949022,4282.91947822828,17.1788427706735,257526.986465454,257526.986465454,399.847,407.537,412.716,418.261
04,15.5,676,0,199.203842163086,377.301788330078,178.097946166992,316.484830077583,316.484830077583,50.9922245564409,2600.20696521449,16.1120596345615,213943.745132446,213943.745132446,330.39,337.495,342.418,348.127
05,12.0,676,0,268.182525634766,617.580505371094,349.397979736328,507.701679116875,507.701679116875,101.737428764632,10350.5044116386,20.0388206203296,343206.335083008,343206.335083008,537.407,553.358,560.178,566.87
05,12.5,676,0,272.155975341797,628.285766601562,356.129791259766,513.429873494707,513.429873494707,110.774029965723,12270.8857148469,21.5752989228557,347078.594482422,347078.594482422,548.492,567.367,574.061,580.534
05,13.0,676,0,271.715942382812,621.053771972656,349.337829589844,519.261201666657,519.261201666657,108.742216408331,11824.8696293964,20.9417179753282,351020.57232666,351020.57232666,556.002,566.906,572.726,579.005
05,13.5,676,0,266.8515625,596.325622558594,329.474060058594,498.085458924784,498.085458924784,102.231783985376,10451.3376568326,20.5249485110574,336705.770233154,336705.770233154,524.782,548.413,554.77,560.575
08,12.0,676,0,269.670440673828,623.171936035156,353.501495361328,518.582273404274,518.582273404274,101.434232598933,10288.9035429344,19.559911281398,350561.616821289,350561.616821289,549.006,559.196,565.704,572.346
08,12.5,676,0,273.635070800781,633.890441894531,360.25537109375,524.983546736678,524.983546736678,111.034991782211,12328.7694000756,21.1501850814962,354888.877593994,354888.877593994,562.126,574.07,579.975,586.106
08,13.0,676,0,273.196014404297,626.604248046875,353.408233642578,524.137252717328,524.137252717328,110.244003610175,12153.7403320004,21.033422646192,354316.782836914,354316.782836914,561.568,572.479,578.281,584.54
08,13.5,676,0,268.342376708984,601.754699707031,333.412322998047,513.465364986623,513.465364986623,101.515986268302,10305.4954680261,19.7707563529523,347102.586730957,347102.586730957,545.809,555.309,560.939,567.003
08,14.0,676,0,258.957092285156,560.370910644531,301.413818359375,482.901183359722,482.901183359722,93.7028126130353,8780.2170915936,19.4041381222366,326441.199951172,326441.199951172,513.29,521.883,527.762,533.236
08,14.5,676,0,244.832794189453,515.106262207031,270.273468017578,438.814519870916,438.814519870916,82.8824958583284,6869.50811970582,18.8878198202533,296638.615432739,296638.615432739,465.889,473.919,479.459,484.521
08,15.0,676,0,225.700210571289,455.431304931641,229.731094360352,386.505594467976,386.505594467976,66.9094744850277,4476.87777586257,17.3113857710465,261277.781860352,261277.781860352,406.005,413.688,418.926,424.587
08,15.5,676,0,201.267700195312,383.319274902344,182.051574707031,321.550003119474,321.550003119474,52.3024215080345,2735.5432956041,16.2657194839464,217367.802108765,217367.802108765,335.965,343.12,348.031,353.857
09,11.5,676,0,261.759185791016,596.628540039062,334.869354248047,494.195877075195,494.195877075195,93.1085806913841,8669.20779836398,18.8404203698399,334076.412902832,334076.412902832,520.66,530.735,537.247,543.301
09,12.0,676,0,270.217315673828,625.239807128906,355.022491455078,520.400075246596,520.400075246596,101.953319317408,10394.4793198374,19.5913344687924,351790.450866699,351790.450866699,551.041,561.235,567.725,574.366
09,12.5,676,0,274.178558349609,635.962890625,361.784332275391,526.788560269147,526.788560269147,111.595820984601,12453.6272612271,21.1841769926789,356109.066741943,356109.066741943,564.184,576.131,582.028,588.157
09,13.0,676,0,273.739898681641,628.65673828125,354.916839599609,525.942750197191,525.942750197191,110.80199403342,12277.0818817821,21.0673108416985,355537.299133301,355537.299133301,563.631,574.55,580.337,586.589
09,13.5,676,0,268.890350341797,603.762756347656,334.872406005859,515.270982460157,515.270982460157,102.038880698668,10411.9331742369,19.8029549833145,348323.184143066,348323.184143066,547.849,557.342,562.954,569.052
09,14.0,676,0,259.512481689453,562.3095703125,302.797088623047,484.655843926605,484.655843926605,94.2069067427893,8874.9412780446,19.4378976181407,327627.350494385,327627.350494385,515.261,523.856,529.741,535.195
09,14.5,676,0,245.397994995117,517.050537109375,271.652542114258,440.49086869821,440.49086869821,83.359522464928,6948.80998558084,18.9242339373076,297771.82723999,297771.82723999,467.783,475.797,481.369,486.439
09,15.0,676,0,226.27653503418,457.282562255859,231.00602722168,388.095296961316,388.095296961316,67.3314060325637,4533.51823832196,17.349194014911,262352.42074585,262352.42074585,407.793,415.436,420.716,426.389
09,15.5,676,0,201.855102539062,385.044403076172,183.189300537109,323.003020653358,323.003020653358,52.6803847954581,2775.22294219753,16.30956413005,218350.04196167,218350.04196167,337.58,344.756,349.642,355.502
10,11.5,676,0,262.337738037109,598.764526367188,336.426788330078,480.015578140168,480.015578140168,96.498515029277,9311.96340285559,20.1032048591345,324490.530822754,324490.530822754,411.479,530.38,537.967,543.364
10,12.0,676,0,270.788604736328,627.406677246094,356.618072509766,497.405701812202,497.405701812202,106.302266885768,11300.1719450531,21.3713406377282,336246.254425049,336246.254425049,423.045,559.372,568.09,575.345
10,12.5,676,0,274.746246337891,638.134460449219,363.388214111328,520.99348178841,520.99348178841,113.6709797542,12921.0916382798,21.8181193676364,352191.593688965,352191.593688965,555.152,577.253,584.002,590.24
10,13.0,676,0,274.307983398438,630.807434082031,356.499450683594,503.049119306034,503.049119306034,114.083269439153,13014.9923659263,22.6783558624519,340061.204650879,340061.204650879,428.609,572.826,581.259,588.001
10,13.5,676,0,269.462829589844,605.867126464844,336.404296875,472.77239529762,472.77239529762,105.682565594646,11168.8046706668,22.3537936321593,319594.139221191,319594.139221191,415.035,546.798,563.432,570.052
10,14.0,676,0,260.092834472656,564.200561523438,304.107727050781,464.828912497978,464.828912497978,98.6818735039268,9738.11215824502,21.2297193334238,314224.344848633,314224.344848633,394.77,523.765,530.877,537.108
10,14.5,676,0,245.988891601562,519.089904785156,273.101013183594,437.108743137156,437.108743137156,85.1178561607813,7245.04943740745,19.4729246433931,295485.510360718,295485.510360718,464.471,477.438,483.109,488.358
10,15.0,676,0,226.879409790039,459.225189208984,232.345779418945,387.320294035962,387.320294035962,68.4861969849907,4690.35917746694,17.6820574701494,261828.518768311,261828.518768311,408.101,417.073,422.423,428.197
10,15.5,676,0,202.469924926758,386.855621337891,184.385696411133,323.007785413392,323.007785413392,53.5051484840912,2862.80091430465,16.5646621847254,218353.262939453,218353.262939453,337.786,346.381,351.333,357.229
11,11.5,676,0,262.940521240234,600.99658203125,338.056060791016,498.017445355477,498.017445355477,94.1668714826036,8867.39968482118,18.908347962668,336659.793060303,336659.793060303,524.876,534.983,541.528,547.522
11,12.0,676,0,271.383666992188,629.670715332031,358.287048339844,524.2998713657,524.2998713657,103.069823579124,10623.3885326317,19.6585635832118,354426.713043213,354426.713043213,555.409,565.612,572.087,578.699
11,12.5,676,0,275.337463378906,640.403259277344,365.065795898438,530.660283827923,530.660283827923,112.801941987185,12724.2781160802,21.2569030366258,358726.351867676,358726.351867676,568.602,580.554,586.433,592.575
11,13.0,676,0,274.899627685547,633.054504394531,358.154876708984,529.815576090615,529.815576090615,112.00203540933,12544.4559358327,21.1398155251996,358155.329437256,358155.329437256,568.059,578.993,584.747,590.983
11,13.5,676,0,270.059143066406,608.065979003906,338.0068359375,519.144735979611,519.144735979611,103.16362799329,10642.7341407379,19.8718432150955,350941.841522217,350941.841522217,552.228,561.704,567.278,573.413
11,14.0,676,0,260.697570800781,566.465515136719,305.767944335938,488.421357239492,488.421357239492,95.2916232395512,9080.49345962857,19.5101262111325,330172.837493896,330172.837493896,519.492,528.101,533.974,539.466
11,14.5,676,0,246.604858398438,521.222900390625,274.618041992188,444.08989381508,444.08989381508,84.3866037083524,7121.09888543052,19.0021445846032,300204.768218994,300204.768218994,471.853,479.847,485.413,490.502
11,15.0,676,0,227.508178710938,461.257781982422,233.749603271484,391.510448613816,391.510448613816,68.2406427060762,4656.78531693835,17.4300948921515,264661.063262939,264661.063262939,411.638,419.264,424.562,430.207
11,15.5,676,0,203.111587524414,388.751739501953,185.640151977539,326.12698885675,326.12698885675,53.4959162550538,2861.81305596772,16.4034005411774,220461.844467163,220461.844467163,341.055,348.297,353.172,359.038
12,11.5,676,0,263.566864013672,603.322875976562,339.756011962891,491.518031690248,491.518031690248,96.9611266559884,9401.46008239863,19.7268707157203,332266.189422607,332266.189422607,517.504,536.303,543.441,549.486
12,12.0,676,0,272.001831054688,632.029907226562,360.028076171875,505.651213380712,505.651213380712,107.257818730333,11504.2396787889,21.2118187185238,341820.220245361,341820.220245361,427.554,565.403,573.492,579.511
12,12.5,676,0,275.951538085938,642.767272949219,366.815734863281,504.048178452712,504.048178452712,116.131414183639,13486.505360292,23.0397448394974,340736.568634033,340736.568634033,430.9,578.503,587.413,593.63
12,13.0,676,0,275.514190673828,635.395874023438,359.881683349609,507.719637176694,507.719637176694,115.489971207868,13337.9334495942,22.7468001533445,343218.474731445,343218.474731445,430.579,577.974,586.31,593.204
12,13.5,676,0,270.678619384766,610.357482910156,339.678863525391,487.476851784971,487.476851784971,107.8479429475,11631.1787980073,22.1237054749571,329534.351806641,329534.351806641,418.645,558.714,568.668,575.496
14,12.0,676,0,273.304626464844,616.398193359375,343.093566894531,478.198043913531,478.198043913531,106.823500064636,11411.2601660594,22.3387572208373,323261.877685547,323261.877685547,423.861,442.929,575.818,581.667
14,12.5,676,0,277.245483398438,620.834106445312,343.588623046875,464.233323452741,464.233323452741,106.720189372564,11389.1988197158,22.9884810032229,313821.726654053,313821.726654053,431.53,438.928,585.268,593.766
14,13.0,676,0,276.809112548828,615.768432617188,338.959320068359,462.290809270193,462.290809270193,105.651021209552,11162.1382826212,22.8538009172928,312508.58706665,312508.58706665,430.443,437.903,583.595,591.72
14,13.5,676,0,271.984283447266,595.638427734375,323.654144287109,458.240358612241,458.240358612241,101.71133482959,10345.195632817,22.196066522298,309770.482421875,309770.482421875,420.423,427.807,567.801,574.92
14,14.0,676,0,262.651031494141,573.368835449219,310.717803955078,447.304034441886,447.304034441886,97.7932677539428,9563.52321799435,21.8628181782358,302377.527282715,302377.527282715,400.337,412.875,536.497,542.86
14,14.5,676,0,248.596328735352,528.166931152344,279.570602416992,427.515441217366,427.515441217366,88.2176839989808,7782.35977014403,20.6349702241813,289000.438262939,289000.438262939,371.182,482.185,490.201,495.778
14,15.0,676,0,229.543258666992,467.880279541016,238.337020874023,390.083188841329,390.083188841329,71.2732182312156,5079.87163703448,18.2712868101083,263696.235656738,263696.235656738,402.333,424.629,430.24,436.041
14,15.5,676,0,205.191024780273,394.936401367188,189.745376586914,330.47713833871,330.47713833871,55.0520896048446,3030.73256985984,16.6583655019492,223402.545516968,223402.545516968,345.858,354.024,359.069,364.951
15,11.5,676,0,265.580200195312,610.846557617188,345.266357421875,501.230701333672,501.230701333672,98.1122980116857,9626.02302113383,19.5742794187644,338831.954101562,338831.954101562,530.3,543.893,550.775,556.836
15,12.0,676,0,273.987762451172,614.543273925781,340.555511474609,509.387373207589,509.387373207589,109.522484035388,11995.1745092818,21.5008242834387,344345.86428833,344345.86428833,430.48,572.013,580.956,587.531
15,12.5,676,0,277.923828125,629.526428222656,351.602600097656,499.89025409405,499.89025409405,117.119848754633,13717.0589723082,23.4291122492254,337925.811767578,337925.811767578,436.156,581.56,593.723,601.053
15,13.0,676,0,277.488006591797,642.965148925781,365.477142333984,522.481767191689,522.481767191689,117.074179469694,13706.363498502,22.4073234361767,353197.674621582,353197.674621582,439.622,586.385,593.967,600.561
15,13.5,676,0,272.669006347656,617.767211914062,345.098205566406,518.739069831442,518.739069831442,107.681963427759,11595.4052476571,20.7584062374073,350667.611206055,350667.611206055,555.12,570.275,576.699,582.843
15,14.0,676,0,263.346221923828,576.126647949219,312.780426025391,493.545038211981,493.545038211981,98.5140659210356,9705.02118429414,19.9605017361603,333636.445831299,333636.445831299,527.934,537.174,543.09,548.937
17,11.5,676,0,267.026885986328,616.294616699219,349.267730712891,511.450946965867,511.450946965867,97.9143715482583,9587.22415569037,19.144430590876,345740.840148926,345740.840148926,539.718,550.001,556.549,562.403
17,12.0,676,0,275.413757324219,645.178405761719,369.7646484375,537.997738809981,537.997738809981,107.019678496345,11453.2115854609,19.8922171556085,363686.471435547,363686.471435547,570.75,580.914,587.445,594.203
17,12.5,676,0,279.339599609375,655.939575195312,376.599975585938,544.253325558273,544.253325558273,117.067145244697,13704.716495743,21.5096793620167,367915.248077393,367915.248077393,584.138,596.172,601.909,608.091
17,13.0,676,0,278.904907226562,648.443237304688,369.538330078125,542.726205453365,542.726205453365,116.404547328374,13550.0186387237,21.4481162248534,366882.914886475,366882.914886475,583.184,594.457,600.173,606.456
17,13.5,676,0,274.098358154297,623.131591796875,349.033233642578,532.752130768003,532.752130768003,107.143223501774,11479.6703423511,20.1112707606291,360140.44039917,360140.44039917,567.635,577.038,582.684,588.664
17,14.0,676,0,264.798156738281,581.516662597656,316.718505859375,501.659285912147,501.659285912147,99.1337446561557,9827.49932955188,19.761170069025,339121.677276611,339121.677276611,534.445,543.063,548.796,554.276
17,14.5,676,0,250.788024902344,535.890441894531,285.102416992188,456.75821446526,456.75821446526,88.0308450341779,7749.42967743144,19.2729637358002,308768.552978516,308768.552978516,485.996,494.176,499.656,504.806
17,15.0,676,0,231.786605834961,475.255462646484,243.468856811523,403.553145459418,403.553145459418,71.474841086655,5108.65290836258,17.7113824761013,272801.926330566,272801.926330566,425.002,432.72,438.075,443.815
17,15.5,676,0,207.487670898438,401.835845947266,194.348175048828,337.167722984179,337.167722984179,56.407677529468,3181.82608426845,16.7298568885002,227925.380737305,227925.380737305,353.357,360.684,365.731,371.615
18,11.5,676,0,267.779266357422,619.141418457031,351.362152099609,513.959288196451,513.959288196451,98.6185363306133,9725.61570799249,19.1880054695924,347436.478820801,347436.478820801,542.493,552.807,559.354,565.195
18,12.0,676,0,276.155059814453,648.0625,371.907440185547,540.553703308105,540.553703308105,107.761237567316,11612.4843220394,19.9353435020116,365414.303436279,365414.303436279,573.598,583.759,590.282,597.074
18,12.5,676,0,280.075408935547,658.828308105469,378.752899169922,546.788715565698,546.788715565698,117.867624771401,13892.7769692518,21.5563382008455,369629.171722412,369629.171722412,587.035,599.079,604.796,610.982
18,13.0,676,0,279.641326904297,651.304809570312,371.663482666016,545.949381766235,545.949381766235,117.042446362668,13698.934250558,21.4383329795185,369061.782073975,369061.782073975,586.525,597.432,603.069,609.324
18,13.5,676,0,274.841461181641,625.934265136719,351.092803955078,535.291373800244,535.291373800244,107.890458470406,11640.3510289544,20.1554636878321,361856.968688965,361856.968688965,570.514,579.901,585.544,591.497
18,14.0,676,0,265.553314208984,584.336120605469,318.782806396484,504.131349778034,504.131349778034,99.8558592979718,9971.19263613634,19.8075083689871,340792.792449951,340792.792449951,537.235,545.837,551.59,557.051
18,14.5,676,0,251.559555053711,538.629150390625,287.069595336914,459.126492246368,459.126492246368,88.7168139426855,7870.67307614107,19.3229568410703,310369.508758545,310369.508758545,488.674,496.855,502.303,507.479
18,15.0,676,0,232.577178955078,477.872894287109,245.295715332031,405.8080260147,405.8080260147,72.0849799870325,5196.24433973088,17.7633204288624,274326.225585938,274326.225585938,427.543,435.239,440.638,446.389
18,15.5,676,0,208.298095703125,404.287322998047,195.989227294922,339.239106443507,339.239106443507,56.9588112928641,3244.3061838961,16.790166643818,229325.635955811,229325.635955811,355.668,362.993,368.033,373.985
19,11.5,676,0,268.549896240234,622.066833496094,353.516937255859,516.125109971628,516.125109971628,99.4795661125741,9896.184073946,19.2743124080986,348900.57434082,348900.57434082,545.107,555.563,562.22,568.067
19,12.0,676,0,276.914123535156,651.025756835938,374.111633300781,543.182576963887,543.182576963887,108.525373467474,11777.7566862548,19.9795387536316,367191.422027588,367191.422027588,576.533,586.699,593.206,600.027
